image_id,image,segmentation_mask
002611,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/002611.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/002611.png
002648,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/002648.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/002648.png
002669,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/002669.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/002669.png
002845,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/002845.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/002845.png
002914,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/002914.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/002914.png
002953,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/002953.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/002953.png
003011,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003011.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003011.png
003051,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003051.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003051.png
003088,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003088.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003088.png
003106,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003106.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003106.png
003110,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003110.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003110.png
003134,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003134.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003134.png
003169,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003169.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003169.png
003188,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003188.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003188.png
003205,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003205.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003205.png
003330,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003330.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003330.png
003349,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003349.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003349.png
003367,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003367.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003367.png
003373,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003373.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003373.png
003499,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003499.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003499.png
003506,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003506.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003506.png
003525,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003525.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003525.png
003529,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003529.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003529.png
003565,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003565.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003565.png
003604,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003604.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003604.png
003621,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003621.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003621.png
003714,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003714.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003714.png
003786,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003786.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003786.png
003788,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003788.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003788.png
003861,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003861.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003861.png
003889,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003889.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003889.png
003991,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/003991.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/003991.png
004009,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004009.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004009.png
004033,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004033.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004033.png
004052,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004052.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004052.png
004121,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004121.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004121.png
004189,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004189.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004189.png
004190,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004190.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004190.png
004241,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004241.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004241.png
004281,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004281.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004281.png
004291,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004291.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004291.png
004392,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004392.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004392.png
004481,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004481.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004481.png
004500,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004500.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004500.png
004510,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004510.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004510.png
004537,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004537.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004537.png
004627,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004627.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004627.png
004644,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004644.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004644.png
004705,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004705.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004705.png
004830,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004830.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004830.png
004841,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004841.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004841.png
004902,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004902.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004902.png
004951,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004951.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/004951.png
005058,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005058.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005058.png
005086,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005086.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005086.png
005107,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005107.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005107.png
005114,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005114.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005114.png
005124,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005124.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005124.png
005130,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005130.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005130.png
005173,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005173.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005173.png
005262,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005262.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005262.png
005273,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005273.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005273.png
005304,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005304.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005304.png
005358,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005358.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005358.png
005360,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005360.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005360.png
005368,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005368.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005368.png
005509,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005509.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005509.png
005547,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005547.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005547.png
005600,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005600.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005600.png
005705,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005705.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005705.png
005803,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005803.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005803.png
005813,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005813.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005813.png
005859,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005859.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005859.png
005911,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005911.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005911.png
005951,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/005951.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/005951.png
006004,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006004.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006004.png
006066,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006066.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006066.png
006134,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006134.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006134.png
006171,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006171.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006171.png
006400,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006400.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006400.png
006483,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006483.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006483.png
006549,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006549.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006549.png
006560,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006560.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006560.png
006605,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006605.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006605.png
006660,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006660.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006660.png
006698,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006698.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006698.png
006704,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006704.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006704.png
006864,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006864.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006864.png
006866,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006866.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006866.png
006899,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006899.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006899.png
006900,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/006900.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/006900.png
007003,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007003.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007003.png
007007,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007007.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007007.png
007130,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007130.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007130.png
007154,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007154.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007154.png
007168,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007168.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007168.png
007250,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007250.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007250.png
007398,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007398.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007398.png
007417,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007417.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007417.png
007477,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007477.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007477.png
007481,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007481.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007481.png
007493,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007493.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007493.png
007524,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007524.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007524.png
007530,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007530.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007530.png
007621,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007621.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007621.png
007748,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007748.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007748.png
007795,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007795.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007795.png
007810,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007810.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007810.png
007836,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007836.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007836.png
007878,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007878.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007878.png
007908,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007908.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007908.png
007996,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/007996.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/007996.png
008043,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008043.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008043.png
008051,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008051.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008051.png
008072,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008072.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008072.png
008084,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008084.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008084.png
008106,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008106.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008106.png
008142,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008142.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008142.png
008203,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008203.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008203.png
008204,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008204.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008204.png
008218,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008218.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008218.png
008260,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008260.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008260.png
008374,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008374.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008374.png
008403,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008403.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008403.png
008468,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008468.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008468.png
008596,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008596.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008596.png
008645,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008645.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008645.png
008670,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008670.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008670.png
008764,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008764.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008764.png
008815,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008815.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008815.png
